Long,Lat,,,
150.632758,-34.629523,,"{lng: 150.632758, lat: -34.629523},","150.632758 -34.629523,"
150.632791,-34.628664,,"{lng: 150.632791, lat: -34.628664},","150.632791 -34.628664,"
150.635122,-34.626041,,"{lng: 150.635122, lat: -34.626041},","150.635122 -34.626041,"
150.635503,-34.625983,,"{lng: 150.635503, lat: -34.625983},","150.635503 -34.625983,"
150.635867,-34.626169,,"{lng: 150.635867, lat: -34.626169},","150.635867 -34.626169,"
150.6363,-34.626655,,"{lng: 150.6363, lat: -34.626655},","150.6363 -34.626655,"
150.636681,-34.626841,,"{lng: 150.636681, lat: -34.626841},","150.636681 -34.626841,"
150.637374,-34.626897,,"{lng: 150.637374, lat: -34.626897},","150.637374 -34.626897,"
150.640037,-34.62582,,"{lng: 150.640037, lat: -34.62582},","150.640037 -34.62582,"
150.641542,-34.62556,,"{lng: 150.641542, lat: -34.62556},","150.641542 -34.62556,"
150.642787,-34.624886,,"{lng: 150.642787, lat: -34.624886},","150.642787 -34.624886,"
150.643254,-34.624785,,"{lng: 150.643254, lat: -34.624785},","150.643254 -34.624785,"
150.645141,-34.625012,,"{lng: 150.645141, lat: -34.625012},","150.645141 -34.625012,"
150.646367,-34.624495,,"{lng: 150.646367, lat: -34.624495},","150.646367 -34.624495,"
150.647734,-34.624379,,"{lng: 150.647734, lat: -34.624379},","150.647734 -34.624379,"
150.648445,-34.624592,,"{lng: 150.648445, lat: -34.624592},","150.648445 -34.624592,"
150.649017,-34.625121,,"{lng: 150.649017, lat: -34.625121},","150.649017 -34.625121,"
150.649467,-34.625178,,"{lng: 150.649467, lat: -34.625178},","150.649467 -34.625178,"
150.650383,-34.624733,,"{lng: 150.650383, lat: -34.624733},","150.650383 -34.624733,"
150.651386,-34.624546,,"{lng: 150.651386, lat: -34.624546},","150.651386 -34.624546,"
150.654761,-34.624469,,"{lng: 150.654761, lat: -34.624469},","150.654761 -34.624469,"
150.656853,-34.62355,,"{lng: 150.656853, lat: -34.62355},","150.656853 -34.62355,"
150.658352,-34.622071,,"{lng: 150.658352, lat: -34.622071},","150.658352 -34.622071,"
150.659579,-34.621468,,"{lng: 150.659579, lat: -34.621468},","150.659579 -34.621468,"
150.65956,-34.620838,,"{lng: 150.65956, lat: -34.620838},","150.65956 -34.620838,"
150.660042,-34.620322,,"{lng: 150.660042, lat: -34.620322},","150.660042 -34.620322,"
150.661113,-34.619776,,"{lng: 150.661113, lat: -34.619776},","150.661113 -34.619776,"
150.663307,-34.619229,,"{lng: 150.663307, lat: -34.619229},","150.663307 -34.619229,"
150.666991,-34.619261,,"{lng: 150.666991, lat: -34.619261},","150.666991 -34.619261,"
150.666989,-34.618549,,"{lng: 150.666989, lat: -34.618549},","150.666989 -34.618549,"
150.666517,-34.616689,,"{lng: 150.666517, lat: -34.616689},","150.666517 -34.616689,"
150.666235,-34.614786,,"{lng: 150.666235, lat: -34.614786},","150.666235 -34.614786,"
150.666352,-34.612825,,"{lng: 150.666352, lat: -34.612825},","150.666352 -34.612825,"
150.666625,-34.611709,,"{lng: 150.666625, lat: -34.611709},","150.666625 -34.611709,"
150.667211,-34.610992,,"{lng: 150.667211, lat: -34.610992},","150.667211 -34.610992,"
150.667434,-34.610405,,"{lng: 150.667434, lat: -34.610405},","150.667434 -34.610405,"
150.668314,-34.609716,,"{lng: 150.668314, lat: -34.609716},","150.668314 -34.609716,"
150.669265,-34.609585,,"{lng: 150.669265, lat: -34.609585},","150.669265 -34.609585,"
150.670268,-34.60987,,"{lng: 150.670268, lat: -34.60987},","150.670268 -34.60987,"
150.670752,-34.60974,,"{lng: 150.670752, lat: -34.60974},","150.670752 -34.60974,"
150.671634,-34.609824,,"{lng: 150.671634, lat: -34.609824},","150.671634 -34.609824,"
150.672601,-34.60955,,"{lng: 150.672601, lat: -34.60955},","150.672601 -34.60955,"
150.673899,-34.609849,,"{lng: 150.673899, lat: -34.609849},","150.673899 -34.609849,"
150.674988,-34.60976,,"{lng: 150.674988, lat: -34.60976},","150.674988 -34.60976,"
150.675661,-34.609473,,"{lng: 150.675661, lat: -34.609473},","150.675661 -34.609473,"
150.67642,-34.60877,,"{lng: 150.67642, lat: -34.60877},","150.67642 -34.60877,"
150.676645,-34.608712,,"{lng: 150.676645, lat: -34.608712},","150.676645 -34.608712,"
150.677579,-34.609083,,"{lng: 150.677579, lat: -34.609083},","150.677579 -34.609083,"
150.678443,-34.60878,,"{lng: 150.678443, lat: -34.60878},","150.678443 -34.60878,"
150.679428,-34.60885,,"{lng: 150.679428, lat: -34.60885},","150.679428 -34.60885,"
150.680222,-34.608448,,"{lng: 150.680222, lat: -34.608448},","150.680222 -34.608448,"
150.681744,-34.608431,,"{lng: 150.681744, lat: -34.608431},","150.681744 -34.608431,"
150.682797,-34.608056,,"{lng: 150.682797, lat: -34.608056},","150.682797 -34.608056,"
150.683835,-34.608126,,"{lng: 150.683835, lat: -34.608126},","150.683835 -34.608126,"
150.685788,-34.607922,,"{lng: 150.685788, lat: -34.607922},","150.685788 -34.607922,"
150.688417,-34.608446,,"{lng: 150.688417, lat: -34.608446},","150.688417 -34.608446,"
150.689005,-34.608444,,"{lng: 150.689005, lat: -34.608444},","150.689005 -34.608444,"
150.689886,-34.608214,,"{lng: 150.689886, lat: -34.608214},","150.689886 -34.608214,"
150.691635,-34.607041,,"{lng: 150.691635, lat: -34.607041},","150.691635 -34.607041,"
150.693134,-34.607265,,"{lng: 150.693134, lat: -34.607265},","150.693134 -34.607265,"
150.693815,-34.603805,,"{lng: 150.693815, lat: -34.603805},","150.693815 -34.603805,"
150.69148,-34.603495,,"{lng: 150.69148, lat: -34.603495},","150.69148 -34.603495,"
150.688501,-34.602155,,"{lng: 150.688501, lat: -34.602155},","150.688501 -34.602155,"
150.687184,-34.601986,,"{lng: 150.687184, lat: -34.601986},","150.687184 -34.601986,"
150.686199,-34.602259,,"{lng: 150.686199, lat: -34.602259},","150.686199 -34.602259,"
150.684469,-34.601617,,"{lng: 150.684469, lat: -34.601617},","150.684469 -34.601617,"
150.683383,-34.60153,,"{lng: 150.683383, lat: -34.60153},","150.683383 -34.60153,"
150.682499,-34.602248,,"{lng: 150.682499, lat: -34.602248},","150.682499 -34.602248,"
150.680405,-34.600996,,"{lng: 150.680405, lat: -34.600996},","150.680405 -34.600996,"
150.679377,-34.599796,,"{lng: 150.679377, lat: -34.599796},","150.679377 -34.599796,"
150.678444,-34.599543,,"{lng: 150.678444, lat: -34.599543},","150.678444 -34.599543,"
150.678123,-34.598718,,"{lng: 150.678123, lat: -34.598718},","150.678123 -34.598718,"
150.674837,-34.596934,,"{lng: 150.674837, lat: -34.596934},","150.674837 -34.596934,"
150.671897,-34.594506,,"{lng: 150.671897, lat: -34.594506},","150.671897 -34.594506,"
150.671303,-34.594164,,"{lng: 150.671303, lat: -34.594164},","150.671303 -34.594164,"
150.670024,-34.592911,,"{lng: 150.670024, lat: -34.592911},","150.670024 -34.592911,"
150.669407,-34.592957,,"{lng: 150.669407, lat: -34.592957},","150.669407 -34.592957,"
150.668839,-34.592117,,"{lng: 150.668839, lat: -34.592117},","150.668839 -34.592117,"
150.668308,-34.592022,,"{lng: 150.668308, lat: -34.592022},","150.668308 -34.592022,"
150.66801,-34.591444,,"{lng: 150.66801, lat: -34.591444},","150.66801 -34.591444,"
150.667751,-34.591268,,"{lng: 150.667751, lat: -34.591268},","150.667751 -34.591268,"
150.668003,-34.589847,,"{lng: 150.668003, lat: -34.589847},","150.668003 -34.589847,"
150.667774,-34.589432,,"{lng: 150.667774, lat: -34.589432},","150.667774 -34.589432,"
150.667164,-34.58905,,"{lng: 150.667164, lat: -34.58905},","150.667164 -34.58905,"
150.665902,-34.5876,,"{lng: 150.665902, lat: -34.5876},","150.665902 -34.5876,"
150.664883,-34.587154,,"{lng: 150.664883, lat: -34.587154},","150.664883 -34.587154,"
150.664552,-34.586871,,"{lng: 150.664552, lat: -34.586871},","150.664552 -34.586871,"
150.664848,-34.585731,,"{lng: 150.664848, lat: -34.585731},","150.664848 -34.585731,"
150.664682,-34.585036,,"{lng: 150.664682, lat: -34.585036},","150.664682 -34.585036,"
150.663745,-34.583469,,"{lng: 150.663745, lat: -34.583469},","150.663745 -34.583469,"
150.663922,-34.582975,,"{lng: 150.663922, lat: -34.582975},","150.663922 -34.582975,"
150.664651,-34.581979,,"{lng: 150.664651, lat: -34.581979},","150.664651 -34.581979,"
150.665746,-34.580956,,"{lng: 150.665746, lat: -34.580956},","150.665746 -34.580956,"
150.664905,-34.581137,,"{lng: 150.664905, lat: -34.581137},","150.664905 -34.581137,"
150.664307,-34.581023,,"{lng: 150.664307, lat: -34.581023},","150.664307 -34.581023,"
150.662326,-34.580289,,"{lng: 150.662326, lat: -34.580289},","150.662326 -34.580289,"
150.661745,-34.580701,,"{lng: 150.661745, lat: -34.580701},","150.661745 -34.580701,"
150.659144,-34.580839,,"{lng: 150.659144, lat: -34.580839},","150.659144 -34.580839,"
150.657794,-34.581623,,"{lng: 150.657794, lat: -34.581623},","150.657794 -34.581623,"
150.657181,-34.581785,,"{lng: 150.657181, lat: -34.581785},","150.657181 -34.581785,"
150.656111,-34.581371,,"{lng: 150.656111, lat: -34.581371},","150.656111 -34.581371,"
150.654698,-34.581662,,"{lng: 150.654698, lat: -34.581662},","150.654698 -34.581662,"
150.654311,-34.581615,,"{lng: 150.654311, lat: -34.581615},","150.654311 -34.581615,"
150.654162,-34.581457,,"{lng: 150.654162, lat: -34.581457},","150.654162 -34.581457,"
150.643736,-34.579985,,"{lng: 150.643736, lat: -34.579985},","150.643736 -34.579985,"
150.643893,-34.579172,,"{lng: 150.643893, lat: -34.579172},","150.643893 -34.579172,"
150.641945,-34.578213,,"{lng: 150.641945, lat: -34.578213},","150.641945 -34.578213,"
150.640802,-34.577448,,"{lng: 150.640802, lat: -34.577448},","150.640802 -34.577448,"
150.640638,-34.576518,,"{lng: 150.640638, lat: -34.576518},","150.640638 -34.576518,"
150.63886,-34.575165,,"{lng: 150.63886, lat: -34.575165},","150.63886 -34.575165,"
150.638398,-34.57453,,"{lng: 150.638398, lat: -34.57453},","150.638398 -34.57453,"
150.638324,-34.573914,,"{lng: 150.638324, lat: -34.573914},","150.638324 -34.573914,"
150.638574,-34.572134,,"{lng: 150.638574, lat: -34.572134},","150.638574 -34.572134,"
150.638108,-34.57167,,"{lng: 150.638108, lat: -34.57167},","150.638108 -34.57167,"
150.637937,-34.571049,,"{lng: 150.637937, lat: -34.571049},","150.637937 -34.571049,"
150.638851,-34.5696,,"{lng: 150.638851, lat: -34.5696},","150.638851 -34.5696,"
150.638928,-34.568525,,"{lng: 150.638928, lat: -34.568525},","150.638928 -34.568525,"
150.639334,-34.566921,,"{lng: 150.639334, lat: -34.566921},","150.639334 -34.566921,"
150.638921,-34.565849,,"{lng: 150.638921, lat: -34.565849},","150.638921 -34.565849,"
150.638893,-34.565024,,"{lng: 150.638893, lat: -34.565024},","150.638893 -34.565024,"
150.639394,-34.564357,,"{lng: 150.639394, lat: -34.564357},","150.639394 -34.564357,"
150.63926,-34.563375,,"{lng: 150.63926, lat: -34.563375},","150.63926 -34.563375,"
150.639783,-34.562954,,"{lng: 150.639783, lat: -34.562954},","150.639783 -34.562954,"
150.639803,-34.561569,,"{lng: 150.639803, lat: -34.561569},","150.639803 -34.561569,"
150.640137,-34.560692,,"{lng: 150.640137, lat: -34.560692},","150.640137 -34.560692,"
150.639804,-34.560452,,"{lng: 150.639804, lat: -34.560452},","150.639804 -34.560452,"
150.640331,-34.560129,,"{lng: 150.640331, lat: -34.560129},","150.640331 -34.560129,"
150.640711,-34.559064,,"{lng: 150.640711, lat: -34.559064},","150.640711 -34.559064,"
150.641232,-34.558273,,"{lng: 150.641232, lat: -34.558273},","150.641232 -34.558273,"
150.641877,-34.557627,,"{lng: 150.641877, lat: -34.557627},","150.641877 -34.557627,"
150.642521,-34.557237,,"{lng: 150.642521, lat: -34.557237},","150.642521 -34.557237,"
150.64466,-34.557204,,"{lng: 150.64466, lat: -34.557204},","150.64466 -34.557204,"
150.64546,-34.557053,,"{lng: 150.64546, lat: -34.557053},","150.64546 -34.557053,"
150.64626,-34.555822,,"{lng: 150.64626, lat: -34.555822},","150.64626 -34.555822,"
150.646958,-34.555781,,"{lng: 150.646958, lat: -34.555781},","150.646958 -34.555781,"
150.647474,-34.555581,,"{lng: 150.647474, lat: -34.555581},","150.647474 -34.555581,"
150.64823,-34.554887,,"{lng: 150.64823, lat: -34.554887},","150.64823 -34.554887,"
150.64831,-34.554412,,"{lng: 150.64831, lat: -34.554412},","150.64831 -34.554412,"
150.649734,-34.552495,,"{lng: 150.649734, lat: -34.552495},","150.649734 -34.552495,"
150.65136,-34.551393,,"{lng: 150.65136, lat: -34.551393},","150.65136 -34.551393,"
150.652065,-34.550597,,"{lng: 150.652065, lat: -34.550597},","150.652065 -34.550597,"
150.653294,-34.549681,,"{lng: 150.653294, lat: -34.549681},","150.653294 -34.549681,"
150.653619,-34.548981,,"{lng: 150.653619, lat: -34.548981},","150.653619 -34.548981,"
150.654116,-34.54853,,"{lng: 150.654116, lat: -34.54853},","150.654116 -34.54853,"
150.654987,-34.548184,,"{lng: 150.654987, lat: -34.548184},","150.654987 -34.548184,"
150.655267,-34.546607,,"{lng: 150.655267, lat: -34.546607},","150.655267 -34.546607,"
150.649325,-34.545587,,"{lng: 150.649325, lat: -34.545587},","150.649325 -34.545587,"
150.648844,-34.548086,,"{lng: 150.648844, lat: -34.548086},","150.648844 -34.548086,"
150.63627,-34.546129,,"{lng: 150.63627, lat: -34.546129},","150.63627 -34.546129,"
150.635073,-34.54324,,"{lng: 150.635073, lat: -34.54324},","150.635073 -34.54324,"
150.745677,-34.337416,,"{lng: 150.745677, lat: -34.337416},","150.745677 -34.337416,"
150.750861,-34.301926,,"{lng: 150.750861, lat: -34.301926},","150.750861 -34.301926,"
150.791745,-34.307086,,"{lng: 150.791745, lat: -34.307086},","150.791745 -34.307086,"
150.792045,-34.306085,,"{lng: 150.792045, lat: -34.306085},","150.792045 -34.306085,"
150.792166,-34.304756,,"{lng: 150.792166, lat: -34.304756},","150.792166 -34.304756,"
150.792833,-34.303348,,"{lng: 150.792833, lat: -34.303348},","150.792833 -34.303348,"
150.81676,-34.306375,,"{lng: 150.81676, lat: -34.306375},","150.81676 -34.306375,"
150.816057,-34.304562,,"{lng: 150.816057, lat: -34.304562},","150.816057 -34.304562,"
150.81523,-34.30335,,"{lng: 150.81523, lat: -34.30335},","150.81523 -34.30335,"
150.814347,-34.300539,,"{lng: 150.814347, lat: -34.300539},","150.814347 -34.300539,"
150.814568,-34.298775,,"{lng: 150.814568, lat: -34.298775},","150.814568 -34.298775,"
150.814513,-34.297839,,"{lng: 150.814513, lat: -34.297839},","150.814513 -34.297839,"
150.815836,-34.29591,,"{lng: 150.815836, lat: -34.29591},","150.815836 -34.29591,"
150.815623,-34.294957,,"{lng: 150.815623, lat: -34.294957},","150.815623 -34.294957,"
150.814961,-34.293258,,"{lng: 150.814961, lat: -34.293258},","150.814961 -34.293258,"
150.812505,-34.291134,,"{lng: 150.812505, lat: -34.291134},","150.812505 -34.291134,"
150.811371,-34.289812,,"{lng: 150.811371, lat: -34.289812},","150.811371 -34.289812,"
150.810096,-34.287263,,"{lng: 150.810096, lat: -34.287263},","150.810096 -34.287263,"
150.809482,-34.284855,,"{lng: 150.809482, lat: -34.284855},","150.809482 -34.284855,"
150.808962,-34.283911,,"{lng: 150.808962, lat: -34.283911},","150.808962 -34.283911,"
150.808064,-34.282967,,"{lng: 150.808064, lat: -34.282967},","150.808064 -34.282967,"
150.806647,-34.280748,,"{lng: 150.806647, lat: -34.280748},","150.806647 -34.280748,"
150.806317,-34.278954,,"{lng: 150.806317, lat: -34.278954},","150.806317 -34.278954,"
150.806316,-34.276924,,"{lng: 150.806316, lat: -34.276924},","150.806316 -34.276924,"
150.80519,-34.27134,,"{lng: 150.80519, lat: -34.27134},","150.80519 -34.27134,"
150.807671,-34.270976,,"{lng: 150.807671, lat: -34.270976},","150.807671 -34.270976,"
150.813978,-34.269334,,"{lng: 150.813978, lat: -34.269334},","150.813978 -34.269334,"
150.81562,-34.269466,,"{lng: 150.81562, lat: -34.269466},","150.81562 -34.269466,"
150.817033,-34.269794,,"{lng: 150.817033, lat: -34.269794},","150.817033 -34.269794,"
150.819792,-34.271008,,"{lng: 150.819792, lat: -34.271008},","150.819792 -34.271008,"
150.823471,-34.273141,,"{lng: 150.823471, lat: -34.273141},","150.823471 -34.273141,"
150.827281,-34.274914,,"{lng: 150.827281, lat: -34.274914},","150.827281 -34.274914,"
150.828529,-34.275209,,"{lng: 150.828529, lat: -34.275209},","150.828529 -34.275209,"
150.837176,-34.274533,,"{lng: 150.837176, lat: -34.274533},","150.837176 -34.274533,"
150.838808,-34.274762,,"{lng: 150.838808, lat: -34.274762},","150.838808 -34.274762,"
150.844534,-34.277194,,"{lng: 150.844534, lat: -34.277194},","150.844534 -34.277194,"
150.846137,-34.277652,,"{lng: 150.846137, lat: -34.277652},","150.846137 -34.277652,"
150.848828,-34.277852,,"{lng: 150.848828, lat: -34.277852},","150.848828 -34.277852,"
150.850832,-34.278252,,"{lng: 150.850832, lat: -34.278252},","150.850832 -34.278252,"
150.851433,-34.27851,,"{lng: 150.851433, lat: -34.27851},","150.851433 -34.27851,"
150.852796,-34.279952,,"{lng: 150.852796, lat: -34.279952},","150.852796 -34.279952,"
150.876278,-34.259697,,"{lng: 150.876278, lat: -34.259697},","150.876278 -34.259697,"
150.877488,-34.259837,,"{lng: 150.877488, lat: -34.259837},","150.877488 -34.259837,"
150.879053,-34.259725,,"{lng: 150.879053, lat: -34.259725},","150.879053 -34.259725,"
150.880241,-34.259105,,"{lng: 150.880241, lat: -34.259105},","150.880241 -34.259105,"
150.880665,-34.258725,,"{lng: 150.880665, lat: -34.258725},","150.880665 -34.258725,"
150.881394,-34.256589,,"{lng: 150.881394, lat: -34.256589},","150.881394 -34.256589,"
150.881877,-34.253876,,"{lng: 150.881877, lat: -34.253876},","150.881877 -34.253876,"
150.882215,-34.252765,,"{lng: 150.882215, lat: -34.252765},","150.882215 -34.252765,"
150.882465,-34.252425,,"{lng: 150.882465, lat: -34.252425},","150.882465 -34.252425,"
150.882534,-34.251768,,"{lng: 150.882534, lat: -34.251768},","150.882534 -34.251768,"
150.884355,-34.248426,,"{lng: 150.884355, lat: -34.248426},","150.884355 -34.248426,"
150.88453,-34.247475,,"{lng: 150.88453, lat: -34.247475},","150.88453 -34.247475,"
150.884965,-34.24658,,"{lng: 150.884965, lat: -34.24658},","150.884965 -34.24658,"
150.885125,-34.245708,,"{lng: 150.885125, lat: -34.245708},","150.885125 -34.245708,"
150.886336,-34.242763,,"{lng: 150.886336, lat: -34.242763},","150.886336 -34.242763,"
150.889033,-34.240975,,"{lng: 150.889033, lat: -34.240975},","150.889033 -34.240975,"
150.889752,-34.239799,,"{lng: 150.889752, lat: -34.239799},","150.889752 -34.239799,"
150.890182,-34.238416,,"{lng: 150.890182, lat: -34.238416},","150.890182 -34.238416,"
150.890751,-34.237709,,"{lng: 150.890751, lat: -34.237709},","150.890751 -34.237709,"
150.891506,-34.237148,,"{lng: 150.891506, lat: -34.237148},","150.891506 -34.237148,"
150.891911,-34.23611,,"{lng: 150.891911, lat: -34.23611},","150.891911 -34.23611,"
150.892175,-34.235857,,"{lng: 150.892175, lat: -34.235857},","150.892175 -34.235857,"
150.893872,-34.234811,,"{lng: 150.893872, lat: -34.234811},","150.893872 -34.234811,"
150.896399,-34.234309,,"{lng: 150.896399, lat: -34.234309},","150.896399 -34.234309,"
150.897012,-34.233889,,"{lng: 150.897012, lat: -34.233889},","150.897012 -34.233889,"
150.897491,-34.233339,,"{lng: 150.897491, lat: -34.233339},","150.897491 -34.233339,"
150.898073,-34.23213,,"{lng: 150.898073, lat: -34.23213},","150.898073 -34.23213,"
150.897193,-34.231486,,"{lng: 150.897193, lat: -34.231486},","150.897193 -34.231486,"
150.8957,-34.23126,,"{lng: 150.8957, lat: -34.23126},","150.8957 -34.23126,"
150.894559,-34.230739,,"{lng: 150.894559, lat: -34.230739},","150.894559 -34.230739,"
150.892079,-34.230081,,"{lng: 150.892079, lat: -34.230081},","150.892079 -34.230081,"
150.891337,-34.229452,,"{lng: 150.891337, lat: -34.229452},","150.891337 -34.229452,"
150.891257,-34.229084,,"{lng: 150.891257, lat: -34.229084},","150.891257 -34.229084,"
150.891466,-34.227428,,"{lng: 150.891466, lat: -34.227428},","150.891466 -34.227428,"
150.891986,-34.226225,,"{lng: 150.891986, lat: -34.226225},","150.891986 -34.226225,"
150.892201,-34.224912,,"{lng: 150.892201, lat: -34.224912},","150.892201 -34.224912,"
150.892836,-34.223188,,"{lng: 150.892836, lat: -34.223188},","150.892836 -34.223188,"
150.893677,-34.221927,,"{lng: 150.893677, lat: -34.221927},","150.893677 -34.221927,"
150.893757,-34.221484,,"{lng: 150.893757, lat: -34.221484},","150.893757 -34.221484,"
150.893582,-34.220879,,"{lng: 150.893582, lat: -34.220879},","150.893582 -34.220879,"
150.89245,-34.219101,,"{lng: 150.89245, lat: -34.219101},","150.89245 -34.219101,"
150.892026,-34.217834,,"{lng: 150.892026, lat: -34.217834},","150.892026 -34.217834,"
150.891937,-34.216467,,"{lng: 150.891937, lat: -34.216467},","150.891937 -34.216467,"
150.891546,-34.215557,,"{lng: 150.891546, lat: -34.215557},","150.891546 -34.215557,"
150.890717,-34.214311,,"{lng: 150.890717, lat: -34.214311},","150.890717 -34.214311,"
150.889738,-34.213719,,"{lng: 150.889738, lat: -34.213719},","150.889738 -34.213719,"
150.890009,-34.212568,,"{lng: 150.890009, lat: -34.212568},","150.890009 -34.212568,"
150.908166,-34.215168,,"{lng: 150.908166, lat: -34.215168},","150.908166 -34.215168,"
150.908231,-34.215004,,"{lng: 150.908231, lat: -34.215004},","150.908231 -34.215004,"
150.908858,-34.211238,,"{lng: 150.908858, lat: -34.211238},","150.908858 -34.211238,"
150.904792,-34.210622,,"{lng: 150.904792, lat: -34.210622},","150.904792 -34.210622,"
150.904621,-34.209225,,"{lng: 150.904621, lat: -34.209225},","150.904621 -34.209225,"
150.905653,-34.205916,,"{lng: 150.905653, lat: -34.205916},","150.905653 -34.205916,"
150.906929,-34.204331,,"{lng: 150.906929, lat: -34.204331},","150.906929 -34.204331,"
150.907435,-34.202485,,"{lng: 150.907435, lat: -34.202485},","150.907435 -34.202485,"
150.909163,-34.200565,,"{lng: 150.909163, lat: -34.200565},","150.909163 -34.200565,"
150.910624,-34.198376,,"{lng: 150.910624, lat: -34.198376},","150.910624 -34.198376,"
150.910741,-34.19784,,"{lng: 150.910741, lat: -34.19784},","150.910741 -34.19784,"
150.90835,-34.194963,,"{lng: 150.90835, lat: -34.194963},","150.90835 -34.194963,"
150.906975,-34.193058,,"{lng: 150.906975, lat: -34.193058},","150.906975 -34.193058,"
150.905893,-34.192469,,"{lng: 150.905893, lat: -34.192469},","150.905893 -34.192469,"
150.904339,-34.192031,,"{lng: 150.904339, lat: -34.192031},","150.904339 -34.192031,"
150.90169,-34.190527,,"{lng: 150.90169, lat: -34.190527},","150.90169 -34.190527,"
150.90093,-34.189337,,"{lng: 150.90093, lat: -34.189337},","150.90093 -34.189337,"
150.900256,-34.188961,,"{lng: 150.900256, lat: -34.188961},","150.900256 -34.188961,"
150.899781,-34.188297,,"{lng: 150.899781, lat: -34.188297},","150.899781 -34.188297,"
150.899487,-34.188117,,"{lng: 150.899487, lat: -34.188117},","150.899487 -34.188117,"
150.89904,-34.188182,,"{lng: 150.89904, lat: -34.188182},","150.89904 -34.188182,"
150.898911,-34.187371,,"{lng: 150.898911, lat: -34.187371},","150.898911 -34.187371,"
150.899265,-34.186961,,"{lng: 150.899265, lat: -34.186961},","150.899265 -34.186961,"
150.900085,-34.186502,,"{lng: 150.900085, lat: -34.186502},","150.900085 -34.186502,"
150.901977,-34.185875,,"{lng: 150.901977, lat: -34.185875},","150.901977 -34.185875,"
150.903118,-34.185694,,"{lng: 150.903118, lat: -34.185694},","150.903118 -34.185694,"
150.903908,-34.185063,,"{lng: 150.903908, lat: -34.185063},","150.903908 -34.185063,"
150.904088,-34.18475,,"{lng: 150.904088, lat: -34.18475},","150.904088 -34.18475,"
150.904651,-34.18284,,"{lng: 150.904651, lat: -34.18284},","150.904651 -34.18284,"
150.904595,-34.182352,,"{lng: 150.904595, lat: -34.182352},","150.904595 -34.182352,"
150.904029,-34.180881,,"{lng: 150.904029, lat: -34.180881},","150.904029 -34.180881,"
150.904014,-34.180078,,"{lng: 150.904014, lat: -34.180078},","150.904014 -34.180078,"
150.904345,-34.179224,,"{lng: 150.904345, lat: -34.179224},","150.904345 -34.179224,"
150.904481,-34.177923,,"{lng: 150.904481, lat: -34.177923},","150.904481 -34.177923,"
150.905109,-34.176887,,"{lng: 150.905109, lat: -34.176887},","150.905109 -34.176887,"
150.904823,-34.175951,,"{lng: 150.904823, lat: -34.175951},","150.904823 -34.175951,"
150.905421,-34.174013,,"{lng: 150.905421, lat: -34.174013},","150.905421 -34.174013,"
150.905303,-34.172549,,"{lng: 150.905303, lat: -34.172549},","150.905303 -34.172549,"
150.906477,-34.170305,,"{lng: 150.906477, lat: -34.170305},","150.906477 -34.170305,"
150.906171,-34.167363,,"{lng: 150.906171, lat: -34.167363},","150.906171 -34.167363,"
150.906406,-34.166235,,"{lng: 150.906406, lat: -34.166235},","150.906406 -34.166235,"
150.906815,-34.165669,,"{lng: 150.906815, lat: -34.165669},","150.906815 -34.165669,"
150.906801,-34.164852,,"{lng: 150.906801, lat: -34.164852},","150.906801 -34.164852,"
150.907085,-34.164498,,"{lng: 150.907085, lat: -34.164498},","150.907085 -34.164498,"
150.909451,-34.162719,,"{lng: 150.909451, lat: -34.162719},","150.909451 -34.162719,"
150.910492,-34.161676,,"{lng: 150.910492, lat: -34.161676},","150.910492 -34.161676,"
150.911831,-34.16114,,"{lng: 150.911831, lat: -34.16114},","150.911831 -34.16114,"
150.914114,-34.159257,,"{lng: 150.914114, lat: -34.159257},","150.914114 -34.159257,"
150.9144,-34.15813,,"{lng: 150.9144, lat: -34.15813},","150.9144 -34.15813,"
150.914864,-34.157436,,"{lng: 150.914864, lat: -34.157436},","150.914864 -34.157436,"
150.915197,-34.15651,,"{lng: 150.915197, lat: -34.15651},","150.915197 -34.15651,"
150.91557,-34.156044,,"{lng: 150.91557, lat: -34.156044},","150.91557 -34.156044,"
150.916663,-34.152868,,"{lng: 150.916663, lat: -34.152868},","150.916663 -34.152868,"
150.916671,-34.151837,,"{lng: 150.916671, lat: -34.151837},","150.916671 -34.151837,"
150.916492,-34.151418,,"{lng: 150.916492, lat: -34.151418},","150.916492 -34.151418,"
150.915596,-34.150787,,"{lng: 150.915596, lat: -34.150787},","150.915596 -34.150787,"
150.915202,-34.150737,,"{lng: 150.915202, lat: -34.150737},","150.915202 -34.150737,"
150.915055,-34.150405,,"{lng: 150.915055, lat: -34.150405},","150.915055 -34.150405,"
150.915302,-34.150141,,"{lng: 150.915302, lat: -34.150141},","150.915302 -34.150141,"
150.915631,-34.150071,,"{lng: 150.915631, lat: -34.150071},","150.915631 -34.150071,"
150.916565,-34.149036,,"{lng: 150.916565, lat: -34.149036},","150.916565 -34.149036,"
150.917262,-34.14758,,"{lng: 150.917262, lat: -34.14758},","150.917262 -34.14758,"
150.917754,-34.147329,,"{lng: 150.917754, lat: -34.147329},","150.917754 -34.147329,"
150.918208,-34.147303,,"{lng: 150.918208, lat: -34.147303},","150.918208 -34.147303,"
150.91871,-34.146877,,"{lng: 150.91871, lat: -34.146877},","150.91871 -34.146877,"
150.918877,-34.146072,,"{lng: 150.918877, lat: -34.146072},","150.918877 -34.146072,"
