Long,Lat,,,
151.079548,-33.844753,0,,"{ lng: 151.079548, lat: -33.844753 },"
151.080202,-33.844572,0,,"{ lng: 151.080202, lat: -33.844572 },"
151.080342,-33.839669,0,,"{ lng: 151.080342, lat: -33.839669 },"
151.079696,-33.839524,0,,"{ lng: 151.079696, lat: -33.839524 },"
151.079619,-33.839145,0,,"{ lng: 151.079619, lat: -33.839145 },"
151.079953,-33.83543,0,,"{ lng: 151.079953, lat: -33.83543 },"
151.078115,-33.835228,0,,"{ lng: 151.078115, lat: -33.835228 },"
151.078046,-33.835146,0,,"{ lng: 151.078046, lat: -33.835146 },"
151.078215,-33.834974,0,,"{ lng: 151.078215, lat: -33.834974 },"
151.078464,-33.834905,0,,"{ lng: 151.078464, lat: -33.834905 },"
151.078313,-33.834828,0,,"{ lng: 151.078313, lat: -33.834828 },"
151.078412,-33.834642,0,,"{ lng: 151.078412, lat: -33.834642 },"
151.078321,-33.834568,0,,"{ lng: 151.078321, lat: -33.834568 },"
151.077705,-33.835218,0,,"{ lng: 151.077705, lat: -33.835218 },"
151.076701,-33.835135,0,,"{ lng: 151.076701, lat: -33.835135 },"
151.076616,-33.834049,0,,"{ lng: 151.076616, lat: -33.834049 },"
151.075192,-33.832683,0,,"{ lng: 151.075192, lat: -33.832683 },"
151.084009,-33.822471,0,,"{ lng: 151.084009, lat: -33.822471 },"
151.084103,-33.822241,0,,"{ lng: 151.084103, lat: -33.822241 },"
151.084007,-33.82208,0,,"{ lng: 151.084007, lat: -33.82208 },"
151.083738,-33.822005,0,,"{ lng: 151.083738, lat: -33.822005 },"
151.079847,-33.82244,0,,"{ lng: 151.079847, lat: -33.82244 },"
151.078649,-33.822366,0,,"{ lng: 151.078649, lat: -33.822366 },"
151.077335,-33.821966,0,,"{ lng: 151.077335, lat: -33.821966 },"
151.074625,-33.820546,0,,"{ lng: 151.074625, lat: -33.820546 },"
151.073485,-33.820399,0,,"{ lng: 151.073485, lat: -33.820399 },"
151.072088,-33.820841,0,,"{ lng: 151.072088, lat: -33.820841 },"
151.066395,-33.824356,0,,"{ lng: 151.066395, lat: -33.824356 },"
151.064303,-33.824967,0,,"{ lng: 151.064303, lat: -33.824967 },"
151.061578,-33.825042,0,,"{ lng: 151.061578, lat: -33.825042 },"
151.058781,-33.824449,0,,"{ lng: 151.058781, lat: -33.824449 },"
151.055857,-33.824821,0,,"{ lng: 151.055857, lat: -33.824821 },"
151.054811,-33.824636,0,,"{ lng: 151.054811, lat: -33.824636 },"
151.054402,-33.824862,0,,"{ lng: 151.054402, lat: -33.824862 },"
151.051322,-33.824666,0,,"{ lng: 151.051322, lat: -33.824666 },"
151.051335,-33.823662,0,,"{ lng: 151.051335, lat: -33.823662 },"
151.056766,-33.823537,0,,"{ lng: 151.056766, lat: -33.823537 },"
151.05682,-33.823648,0,,"{ lng: 151.05682, lat: -33.823648 },"
151.057508,-33.823422,0,,"{ lng: 151.057508, lat: -33.823422 },"
151.059065,-33.823267,0,,"{ lng: 151.059065, lat: -33.823267 },"
151.062617,-33.823581,0,,"{ lng: 151.062617, lat: -33.823581 },"
151.064901,-33.823255,0,,"{ lng: 151.064901, lat: -33.823255 },"
151.065134,-33.823115,0,,"{ lng: 151.065134, lat: -33.823115 },"
151.065327,-33.822613,0,,"{ lng: 151.065327, lat: -33.822613 },"
151.066506,-33.822263,0,,"{ lng: 151.066506, lat: -33.822263 },"
151.067199,-33.821701,0,,"{ lng: 151.067199, lat: -33.821701 },"
151.067643,-33.820412,0,,"{ lng: 151.067643, lat: -33.820412 },"
151.067402,-33.81927,0,,"{ lng: 151.067402, lat: -33.81927 },"
151.067961,-33.818763,0,,"{ lng: 151.067961, lat: -33.818763 },"
151.068488,-33.817396,0,,"{ lng: 151.068488, lat: -33.817396 },"
151.069151,-33.816818,0,,"{ lng: 151.069151, lat: -33.816818 },"
151.069904,-33.816519,0,,"{ lng: 151.069904, lat: -33.816519 },"
151.07062,-33.816468,0,,"{ lng: 151.07062, lat: -33.816468 },"
151.071244,-33.816921,0,,"{ lng: 151.071244, lat: -33.816921 },"
151.071035,-33.817397,0,,"{ lng: 151.071035, lat: -33.817397 },"
151.071142,-33.817517,0,,"{ lng: 151.071142, lat: -33.817517 },"
151.071558,-33.817232,0,,"{ lng: 151.071558, lat: -33.817232 },"
151.072433,-33.817417,0,,"{ lng: 151.072433, lat: -33.817417 },"
151.072735,-33.818007,0,,"{ lng: 151.072735, lat: -33.818007 },"
151.073124,-33.818289,0,,"{ lng: 151.073124, lat: -33.818289 },"
151.073086,-33.818544,0,,"{ lng: 151.073086, lat: -33.818544 },"
151.07285,-33.818766,0,,"{ lng: 151.07285, lat: -33.818766 },"
151.07307,-33.818932,0,,"{ lng: 151.07307, lat: -33.818932 },"
151.073784,-33.818046,0,,"{ lng: 151.073784, lat: -33.818046 },"
151.07395,-33.817708,0,,"{ lng: 151.07395, lat: -33.817708 },"
151.07386,-33.817188,0,,"{ lng: 151.07386, lat: -33.817188 },"
151.070243,-33.806194,0,,"{ lng: 151.070243, lat: -33.806194 },"
151.066547,-33.803438,0,,"{ lng: 151.066547, lat: -33.803438 },"
151.066099,-33.802765,0,,"{ lng: 151.066099, lat: -33.802765 },"
151.065982,-33.797876,0,,"{ lng: 151.065982, lat: -33.797876 },"
151.065769,-33.797308,0,,"{ lng: 151.065769, lat: -33.797308 },"
151.065298,-33.796751,0,,"{ lng: 151.065298, lat: -33.796751 },"
151.065019,-33.795557,0,,"{ lng: 151.065019, lat: -33.795557 },"
151.065188,-33.794899,0,,"{ lng: 151.065188, lat: -33.794899 },"
151.066132,-33.793571,0,,"{ lng: 151.066132, lat: -33.793571 },"
151.066361,-33.792943,0,,"{ lng: 151.066361, lat: -33.792943 },"
151.066307,-33.79231,0,,"{ lng: 151.066307, lat: -33.79231 },"
151.065727,-33.79089,0,,"{ lng: 151.065727, lat: -33.79089 },"
151.073359,-33.788884,0,,"{ lng: 151.073359, lat: -33.788884 },"
151.076838,-33.788241,0,,"{ lng: 151.076838, lat: -33.788241 },"
151.076598,-33.787422,0,,"{ lng: 151.076598, lat: -33.787422 },"
151.079158,-33.787183,0,,"{ lng: 151.079158, lat: -33.787183 },"
151.079676,-33.78743,0,,"{ lng: 151.079676, lat: -33.78743 },"
151.080708,-33.787622,0,,"{ lng: 151.080708, lat: -33.787622 },"
151.082369,-33.788844,0,,"{ lng: 151.082369, lat: -33.788844 },"
151.084259,-33.777991,0,,"{ lng: 151.084259, lat: -33.777991 },"
